entry,lep_pt_0,lep_pt_1,lep_pt_2,lep_pt_3,lep_eta_0,lep_eta_1,lep_eta_2,lep_eta_3,lep_phi_0,lep_phi_1,lep_phi_2,lep_phi_3,lep_E_0,lep_E_1,lep_E_2,lep_E_3,lep_charge_0,lep_charge_1,lep_charge_2,lep_charge_3,lep_type_0,lep_type_1,lep_type_2,lep_type_3,lep_z0_0,lep_z0_1,lep_z0_2,lep_z0_3,lep_sigd0_0,lep_sigd0_1,lep_sigd0_2,lep_sigd0_3,lep_ptconerel_0,lep_ptconerel_1,lep_ptconerel_2,lep_ptconerel_3,lep_etconerel_0,lep_etconerel_1,lep_etconerel_2,lep_etconerel_3,min_mll,mZ1,mZ2,mllll
145,47.24475391,28.63799219,9.132786133,8.540082031,-2.1993256,-0.78475535,1.1849383,1.3570902,-2.0770407,0.5609835,2.2438636,2.4690368,215.6677344,37.91816016,16.33056348,17.68771094,-1,1,-1,1,11,11,11,11,-0.019309998,0.04579544,-0.05598831,0.009658814,1.0648208,0.72084665,1.0495449,0.073060125,0,0.063490674,0.81153005,1.0368084,-0.008785693,-0.014609305,0.07347763,0.5246836,2.500987759,119.5063902,44.38321704,199.6696819
146,59.68534375,27.90808984,11.74561719,7.217733398,0.48224294,-0.97596234,2.5098724,1.8170589,-1.8350335,0.7815477,-2.8382952,2.8737974,66.76104688,42.28842188,72.73269531,22.79445508,1,-1,1,1,11,11,13,11,-0.10031128,0.042526245,35.550175,0.38215828,0.67528766,0.28975356,0.6463873,1.1619369,0,0,0,0,0.00057797,-0.009409283,-0.02729588,0.10549776,59.18174978,102.126647,8.322700909,178.081685
147,58.97841797,38.85011719,36.33829688,14.06305273,-0.08206436,-1.1926212,0.13843046,2.4442077,-2.1098511,1.9366603,-1.3400134,0.9611874,59.17721875,69.91338281,36.68702734,81.62351563,-1,1,-1,1,13,11,11,13,46.61644,0.008266449,0.0901947,-49.364838,257.79965,0.9564275,0.45007223,28.687843,0,0.050319385,0,0.08133838,-0.013255135,-0.02521772,0.060130186,-0.06367094,92.27268832,109.974592,92.27268832,241.8074396
148,96.80905469,47.29498828,9.191792969,7.253804199,-0.3957062,-0.041670855,-0.72569644,0.049872868,2.5603445,2.5694785,0.5850243,2.8721058,104.487875,47.33617578,11.7207334,7.263595703,-1,-1,1,1,13,13,13,13,-0.032699585,-15.361552,0.077207565,41.237576,1.0762709,207.67476,0.06023423,0.92097807,0,0,0,0,-0.01272366,-0.015155977,0.24023893,0.30428243,5.844174967,50.77458317,5.844174967,71.38395542
149,30.49812695,27.07611328,7.636125488,7.472879883,0.06669939,2.0580735,-1.1089661,0.21614383,0.1258506,-2.9869404,2.6296,1.7627351,30.56617578,107.7436094,12.83297754,7.648120117,1,-1,1,1,13,13,11,11,-0.029874802,-0.154068,-80.9494,-0.020801544,4.7851224,1.0459307,2.1368306,0.7229036,0,0.17166129,0,0,0.011464575,-0.001663173,-0.07823619,0.67967844,88.3906385,88.3906385,12.49034736,124.6821597
150,25.9319707,17.33016602,10.83516895,7.430613281,0.8450776,0.9082494,-0.4099988,-0.6372239,-2.4624665,1.0119786,0.20995702,0.4781381,35.75622656,24.98344922,11.75916309,8.991594727,1,-1,1,-1,13,13,13,13,0.119309425,0.0502491,-0.19189548,-0.13580418,2.3042006,0.32774854,0.70155793,0.4226064,0,0,0.2133921,0.516548,-0.024829535,-0.037153643,-0.059424896,-0.086652175,3.158511997,41.83455073,3.158511997,74.1461257
151,65.90050781,46.97092969,29.47880664,13.08297949,0.8282063,1.0912589,0.93112427,-1.3493562,2.9039114,0.624022,-0.45985955,2.8097167,89.82380469,77.82646875,43.20825781,26.91397852,-1,-1,1,1,13,11,13,11,-0.028760433,-0.03475237,0.055691242,-0.11109209,1.5194342,0.33539584,1.60449,4.775636,0,0,0.10557236,0,-0.003747864,-0.008670785,0.16857299,-0.009312403,87.72580379,88.41537906,87.72580379,195.0024869
152,50.20753906,33.61948047,28.57145117,21.44210156,0.53010684,-0.38181627,0.2527639,-2.0652068,2.5672343,-0.62863386,0.18929504,-2.7139323,57.42878516,36.09998047,29.4890293,85.91550781,-1,1,1,1,11,11,11,11,0.03429413,-0.1523552,-0.059318542,0.09602356,1.6896902,0.8741133,3.4136446,0.23932736,0,0,0,0.12318027,-0.003915857,0.056971967,0.07717698,-0.020733295,71.08006971,115.5307527,31.74188497,199.6358909
153,36.48289844,28.48105664,10.89583008,7.030568848,0.75340086,-1.0795065,-0.17870016,0.0768813,-2.263692,1.026481,-1.7332577,-1.8703259,47.33621875,46.75162891,11.07077051,7.052148438,-1,1,-1,-1,13,13,13,13,-0.030076504,-0.054609776,-12.140119,-11.829714,0.9394034,0.9692121,84.000145,1.1349541,0,0,0,0,-0.021344634,0.051962093,0.2619972,0.4135371,32.98601688,93.36916745,2.552470893,109.1783991
154,95.27130469,33.23712891,25.38372852,11.98621777,-0.4744845,-1.2733084,-0.49796647,0.5455218,-1.4088966,0.7198152,0.60550004,2.5279584,106.1985078,64.02405078,28.59651172,13.81440234,-1,1,1,-1,11,13,11,11,-0.0964098,-0.075443745,0.05851841,-0.033627033,1.4260036,0.9917976,0.005512938,1.2499934,0,0.046749197,0,0.789617,-0.005367301,-0.020332586,0.03877812,0.39390138,34.35961713,83.14980608,52.03744737,168.34616
155,57.26983203,42.98517969,7.798486816,7.133025391,-0.02706815,0.23045757,-2.0196056,0.6101675,-1.68567,2.4498806,-2.8154123,1.8979076,57.2908125,44.13172656,29.89963477,8.503220703,-1,1,1,-1,11,11,11,13,-0.02745819,-0.09516525,67.436844,67.88619,0.8499659,0.9399672,1.0219578,0.84840673,0,0,0,0,-0.00548698,0.010840781,0.03278852,0.104883716,54.36110514,88.16371362,27.84844134,127.3987978
156,41.58485938,35.54359766,15.19182422,12.31730566,0.9956416,-0.42482552,1.3138484,1.5817932,1.5080388,-2.5353267,-2.320464,-1.9395958,63.95640234,38.79952344,30.3021582,31.22008789,1,-1,-1,1,11,11,13,13,0.003540993,-0.045288086,0.0218153,0.001799583,1.859243,0.018284895,0.247969,0.20903216,0,0,0,0,-0.02324391,-0.025335083,-0.005115546,0.016616551,6.354301803,91.15043795,6.354301803,132.4340435
157,124.5259297,79.77294531,33.1475,24.04652734,-0.8574264,-2.212514,-0.34005564,-0.89770794,0.8905601,-2.096978,2.337252,2.5546496,173.1744219,368.8735625,35.08259375,34.40426563,1,-1,-1,1,11,11,11,11,0.06295586,-0.15587044,0.14163971,0.000255585,1.5152562,0.05158214,0.022157341,1.2171613,0,0,0,0.08742324,-0.0180116,0.001439128,-0.016526889,0.002912988,17.08472377,246.3916407,17.08472377,320.7259493
158,48.00961328,24.78539453,17.13074414,7.374378418,0.091163844,0.41168916,0.21966352,-0.0592439,-2.1814575,1.3623025,2.2427015,2.8545153,48.20925,26.91564258,17.54602344,7.388079102,-1,1,1,-1,11,11,13,13,0.04304695,-0.001980782,0.0993166,-0.010202408,1.7423427,0.3194521,0.15996204,0.46045938,0,0,0,0,0.018565638,0.005319967,-0.024485432,-0.0937497,7.468229551,68.50671351,7.468229551,89.82399731
159,104.5418984,73.76777344,45.20201563,33.19348438,-1.3032799,-1.2650042,0.12914065,-0.90174645,2.2659733,-0.33107948,2.6995263,-1.2154063,206.6265781,141.0936563,45.57946484,47.62882813,-1,1,1,-1,11,13,11,13,0.09209442,0.013187408,-0.13201523,0.042591095,2.293594,2.7666845,0.97263217,0.085398965,0.015038742,0.01547658,0,0,0.004989066,-0.005446731,-0.001815701,0.024513345,46.0439897,111.1118882,46.0439897,291.4299063
160,81.28335938,51.19844922,28.32878906,7.746449219,-1.587893,0.33720368,-1.0249838,-2.2894363,0.369224,-2.8809085,-1.6849494,-2.9501326,207.1824844,54.13703125,44.55909766,38.61889063,1,-1,-1,-1,11,13,11,13,-0.026721954,0.06364441,-0.0554657,-81.9105,0.044917364,0.11401268,1.2256339,2.6829495,0,0,0,0,-0.007995949,-0.00729268,0.06618054,0.05738417,86.57280166,86.57280166,68.71231197,241.1015834
161,58.28471484,51.46345703,34.0573125,32.04780469,-1.3897246,-1.1252431,-0.75720435,-1.3052636,0.42233065,2.8444142,-2.461321,-0.42970714,124.2306641,87.63041406,44.29646875,63.45084766,-1,1,1,-1,13,11,13,11,0.10054207,0.10534477,0.07978439,0.15804291,1.3962507,0.3401019,5.4339733,2.254121,0,0.02828252,0,0,-0.006276007,-0.002762735,-0.010740579,0.028769972,81.37465116,92.89672791,81.37465116,180.3841252
162,62.09925781,45.17812109,39.09791406,30.50854492,0.65607613,0.8252602,-0.26511255,0.04206427,1.6601772,-0.10741931,-2.3765824,-1.88742,75.95046094,61.45578906,40.48010938,30.53553906,-1,-1,1,1,11,13,13,11,-0.05430585,0.027955472,0.025649488,0.19718021,0.25416833,1.6838053,1.1375604,0.48365003,0,0,0,0,-0.012071097,-0.013616915,-0.002300024,0.009541799,89.48292225,90.11533645,89.48292225,193.9885891
163,39.71619922,32.83388672,9.109637695,7.000279785,-1.810226,-0.34541225,0.910745,-1.2957331,2.1616209,-1.4397343,-2.8772523,-0.2739258,124.6184688,34.81229688,13.15613184,13.74634668,-1,1,-1,-1,13,13,11,11,-0.006614685,-0.013339996,-27.712141,-76.678925,0.40790588,0.46119922,0.15772203,1.8681173,0,0,0,0.22507665,0.031443454,-0.013412296,0.27270433,0.36840913,90.99960811,90.99960811,26.3778628,129.9184124
164,44.06474609,43.16583594,20.24201758,13.64496484,-0.3447281,1.9828615,-2.380774,-0.48073784,-1.2361209,1.798873,2.8508987,-1.9592495,46.70905078,159.7389063,110.3771719,15.25230273,1,-1,-1,1,11,11,11,11,0.08296394,0.006425858,-0.16394615,-0.08859253,1.8145268,0.57023585,1.3079175,0.2608759,0,0,0,0,0.019008784,0.038149197,-0.014107186,0.10882515,42.82656524,153.2012524,42.82656524,330.6242126
165,137.9222813,38.50013281,16.17628516,7.397008301,-0.54218966,-0.7032637,0.4604104,0.55470306,1.863532,-0.15978137,0.5852754,-0.9653327,158.6962813,48.41986328,17.92160352,8.565154297,-1,-1,1,-1,11,13,13,13,-0.029190063,0.02470398,0.031383514,-0.06544113,0.4499014,0.4401087,0.5897576,0.32324314,0,0,0,0,6.94E-05,-0.01910285,0.21480975,-0.09942699,15.34916758,35.67889056,73.05965723,168.963409
166,113.4847266,67.93059375,46.06029297,29.28693945,-1.6473645,0.17945807,1.5639592,-0.69908106,2.190131,-0.20580655,-1.2845402,-2.6963623,305.6048125,69.02746875,114.8515156,36.73966016,1,1,-1,-1,11,13,13,11,-0.2620442,-0.22495675,-0.21418548,-0.22508693,1.4378622,1.455406,2.2000577,1.9412633,0.010096127,0.028486788,0,0.039457202,-0.000597055,0.030537104,-0.017580854,0.03042987,93.35571371,101.589348,93.35571371,490.6677501
167,26.48514258,15.34552344,10.23351758,7.620444336,1.8766798,2.2008853,0.7693477,0.82357675,1.8026443,1.8624222,-1.2114967,-1.4164467,88.52499219,70.15752344,13.41446875,10.35425781,-1,1,1,1,11,11,11,11,-0.05418396,-1.107029,0.0362854,0.051692963,1.5050998,0.8988718,1.3082633,2.5672946,0,0,1.301925,1.9300605,-0.004657371,-0.017566703,0.26293805,-0.11174708,6.674339039,38.04557981,26.92122747,65.41997158
168,45.0009375,37.74912109,28.68363477,7.710935547,-1.0202253,-0.87283444,-0.010592106,1.3194948,-1.6796792,1.4310657,-2.9628553,2.249283,70.52396875,53.06491797,28.6854375,15.45616504,1,-1,1,1,11,11,13,13,-0.08014202,0.052423477,-55.544144,-9.928706,0.17881943,1.8506577,97.30692,3.0798695,0,0,0,0,0.000256776,0.017237836,-0.025992736,0.10624056,82.64586427,82.64586427,26.13266508,144.4293049
169,43.95102734,30.72483984,10.21147949,7.472970703,-1.5883526,-0.5851215,0.98456466,0.98766756,-2.5404944,1.6486973,-0.29304093,-0.005016696,112.0737734,36.13621094,15.57413184,11.42396387,1,-1,1,-1,11,11,13,11,0.021753311,-0.057538986,5.121258,5.0931044,1.772596,0.80251116,11.712082,8.423286,0,0,0,0,0.008136651,0.10308498,-0.08470759,0.20229314,69.87256838,74.34542225,2.511365334,141.0178323
170,59.30494531,45.14198047,29.5245332,22.8135918,-0.16603722,2.174258,-1.1019492,-0.484692,-2.2050104,2.3486948,0.5746634,-2.4886034,60.12429688,201.0928438,49.33919141,25.54644141,-1,-1,1,1,11,13,11,13,0.04515648,-0.11333418,-0.035747528,-0.05472374,1.3344827,0.5846599,0.2468618,33.384506,0,0,0,0,0.05115865,-0.002178557,0.019234752,-0.006594554,91.7928751,120.5122545,91.7928751,301.5448892
171,46.92113281,33.05585547,13.97311328,7.055496094,1.7617227,0.6986839,-0.92307776,-1.6496532,0.14702004,-2.551367,-2.7134333,2.193453,140.6275469,41.45785547,20.36105859,19.0402832,-1,1,1,-1,13,13,11,11,-0.04307556,0.1542778,-0.060832977,52.628624,0.7541059,1.9950874,1.6143776,0.026197158,0.05016806,0,0.21796875,0,0.016728407,-0.01758048,0.027228419,0.0735145,14.60964518,88.47912054,14.60964518,182.3967258
172,43.70449219,13.32600391,10.83202051,9.070462891,-1.0304574,-1.8293253,-2.6644976,-1.9012862,1.5394274,-1.9839141,-1.7250857,-2.5573246,69.0355,42.57794141,78.15508594,31.0385625,1,1,-1,-1,13,11,13,11,0.044341087,0.05386114,-33.148384,-0.10118055,5.445284,1.0676816,0.033738468,0.5636732,0,0,0,0,-0.007596315,0.03132582,-0.013520837,0.022564856,6.26829883,58.80557404,6.26829883,89.14272036
173,66.28216406,53.72019141,17.44132813,7.891160156,0.69832224,1.5324417,2.0447829,-0.47241142,-2.6052084,2.1514237,0.8963661,2.5458155,83.11107813,130.1499141,68.51736719,8.788838867,-1,1,-1,-1,11,11,13,13,-0.091308594,-0.018642426,-0.3330841,-0.17463684,1.1444731,0.206935,7.7236986,7.3221636,0,0,0.25043508,0,0.03345618,-0.00258524,0.021174626,-0.095149726,97.1122902,97.1122902,41.69684508,153.1265504
174,49.57837891,20.70436133,10.12191797,8.185960449,-2.1767392,-1.1782382,-1.6964709,-1.6709675,-2.84017,2.9812243,2.8051918,2.3997416,221.39025,36.81717969,28.53384375,22.53338867,1,-1,1,1,13,11,13,11,0.184124,0.0994606,-0.46593857,-0.073322296,3.5820181,3.9947689,5.010683,1.6171625,0,0.057351995,0,0,-0.003429455,-0.032191973,-0.039644632,0.077142626,9.884196578,9.884196578,17.76035899,48.23036291
175,27.63661133,23.20723047,16.72258984,13.11174805,0.10550836,1.2123992,1.5684339,1.3143415,1.654698,2.3725345,0.19839504,-1.0087348,27.79078125,42.45789453,41.86916406,26.16416797,-1,1,-1,1,13,11,11,11,-0.037978172,-0.058894157,-0.3872862,0.013810158,1.7417564,1.6387137,1.9452907,0.21036948,0.053249203,0.34714586,0.5130925,0,0.063000835,0.19883178,-0.004547955,0.077084556,17.22707499,35.58489004,44.33300446,88.9641917
176,109.0835078,91.87161719,62.08544922,19.0119375,-2.552922,0.6322775,-0.22684439,-2.0376315,-1.0926592,-3.0081475,-2.1603532,2.5582497,704.81225,110.8555938,63.68971875,74.17279688,-1,-1,1,1,13,11,11,13,-0.30215454,0.007499695,-0.023197174,-0.002025604,0.84449744,0.87066567,0.21852654,1.9368682,0,0,0,0,-0.002063441,-0.001867304,-0.009488101,0.06230438,91.28085264,91.29808164,91.28085264,599.7242257
177,101.5103672,34.29729688,22.10321875,15.84458398,1.1483599,-0.22875729,1.7247443,0.41762894,0.15535143,-2.786461,1.510164,-2.690011,176.1293125,35.19876172,63.98113672,17.24654297,-1,-1,1,1,11,13,11,11,0.031410694,0.08147669,-0.07293463,-0.22068405,5.7891726,5.0981755,0.5183187,3.782556,0,0,0,0.096499674,-0.001328057,0.011108017,0.011945105,0.0722104,65.51329434,84.80082006,77.89013301,202.5447643
178,32.09896875,23.98822461,10.9382373,10.92294434,-1.7034442,0.31041816,1.5763761,1.2163676,1.1297538,-1.7851001,-1.9209598,-1.8945733,91.07903906,25.15328125,27.58687109,20.0502168,1,-1,1,-1,11,11,11,11,0.0663147,0.16844559,-0.065200806,-0.023223877,0.4263065,0.64859587,1.1228806,1.086044,0,0,0,0,-0.01112793,0.017727923,0.12416042,-0.028294541,3.966857478,85.86223815,3.966857478,159.2567143
179,115.6501719,74.951375,38.44806641,9.021293945,0.68219864,1.015971,-2.074849,0.2157844,-2.6833951,2.7405393,-1.3966975,-2.9984934,143.62175,117.0776406,155.5016406,9.232743164,1,-1,-1,1,13,13,11,13,0.003383637,-0.05439377,-0.023338318,-58.396545,2.0387611,1.6290354,0.6938118,2.3185437,0.024206595,0.014571879,0,0,0.012952016,-0.000768014,-0.007326197,0.21884872,25.53482649,83.6080745,59.02635621,382.0308433
180,29.97981445,20.63839844,7.800753418,7.567602539,0.29130194,-1.6773876,0.83355826,0.35984164,2.1493537,2.8553562,2.9661863,0.49221578,31.26083008,57.15204688,10.67193066,8.062861328,1,-1,-1,-1,11,11,13,11,0.021173477,0.25668907,-0.030294418,-0.110853195,2.2470226,5.362262,2.3143532,4.368778,0,0.3288479,0,0.34240904,-0.010120229,0.0889317,0.06944935,0.61592484,22.22488934,59.79692899,14.97663026,87.34177355
181,33.73898828,18.47089453,11.26029297,8.074528809,-0.363808,-1.2289977,-0.46229044,-1.6619129,-1.3769505,1.0469275,2.1298685,1.403486,35.99650781,34.26708984,12.48510742,22.0403125,1,-1,-1,1,11,11,11,13,-0.067165375,-0.020755768,-0.05614853,0.28321457,0.13453716,1.8620816,0.5971439,3.3653188,0.23249269,0,0.42750913,0,0.038239524,-0.004942921,0.10778294,-0.07024073,38.38249407,51.78430045,13.90059941,79.53879492
182,58.21546875,42.15482813,34.51801172,33.64823438,-1.2173465,-1.9663817,-2.2521336,-1.586112,2.3358688,-1.971951,-2.3668478,-1.8873934,106.9484609,153.5435156,165.913875,85.62540625,1,-1,-1,1,13,13,13,13,0.09452057,-0.041633606,-0.009620667,-0.1026001,2.4941893,0.75688297,0.89704466,0.7616045,0,0,0,0,-0.004238009,0.004416689,0.003177175,0.007225878,14.757433,91.00862563,28.22244326,148.5830045
183,41.82353516,36.75630078,36.62827734,11.3825957,0.9498045,-0.39373973,0.016972838,-0.33996227,-0.8080921,3.0801806,2.6307647,-2.3090322,62.15020703,39.64248438,36.63370703,12.04718652,-1,1,-1,-1,11,11,13,13,0.039107323,-0.034423828,67.68148,-37.0178,0.68174547,1.4057243,42.872276,2.1574225,0,0,0,0.11742061,0.015167116,-0.029204855,-0.021045344,0.12002753,92.46321949,92.46321949,26.44994692,138.8534097
184,66.55025781,46.22771875,8.916825195,7.24040332,1.9768748,2.1368546,-0.090993464,0.71736974,3.062123,-1.2181925,-0.6806972,1.0022107,244.859875,198.5659063,8.953765625,9.18531543,1,-1,-1,1,13,13,11,13,0.16755676,-0.21271133,0.042541504,0.2704811,0.94527745,1.3559558,2.3517783,8.212436,0.021609604,0,0,0.30900803,0.02404529,-0.00197612,-0.07819911,0.023783443,43.24498692,93.85331536,13.71591807,148.533977
185,63.02454297,36.98863281,31.60423633,28.66424023,-1.5865952,-0.70029366,-2.326463,-1.2608508,-2.1367764,-0.21482402,2.9187677,0.5985823,160.451125,46.43534766,163.3827656,54.63177734,-1,1,-1,1,13,13,13,13,0.029964447,0.21320724,0.0778923,-0.050426483,1.582256,1.575296,5.4495773,0.8597371,0,0,0,0,-0.002307555,-0.010847965,-0.001256485,-0.013998327,64.62100391,92.25784202,84.41328263,181.1724823
186,46.90273828,44.77701563,9.412266602,7.227099609,0.60306764,1.0341831,0.45539927,0.8879169,-0.77347875,2.255989,1.291559,1.8496504,55.69342969,70.93405469,10.40578516,10.2681709,-1,1,1,-1,11,11,13,11,-0.004814148,0.004226685,-29.651745,-29.501297,2.471123,1.560006,1.0535867,6.108047,0,0.035244174,0,0,0.032259565,0.010689507,-0.052082576,0.020543516,7.722438974,93.65204031,5.795670738,109.4424595
187,46.361125,15.63141406,14.84869629,7.033352051,-0.50176984,-1.7439902,-0.81300807,-0.504751,-0.6529816,2.6486464,-0.7349209,-2.8278525,52.32084766,46.07315234,20.03266992,7.948492676,-1,1,-1,-1,11,11,13,11,0.020612717,-0.024230957,-0.042783737,-0.12929535,3.3819277,1.7216727,6.1516857,1.0226249,0,0,0.17601015,0,0.008040326,0.009140165,0.2938213,-0.008449662,16.10370521,64.41989361,17.97391668,83.41351899
188,29.1608125,24.84616602,9.03925,8.05710498,-0.7021682,1.6240199,-0.98333675,-0.8927556,2.523849,-0.6014153,1.7367485,1.8035616,36.64994922,65.47655078,13.7736123,11.48739941,-1,1,1,-1,13,13,13,13,-0.003234863,-0.009223938,-41.76335,-41.8608,0.373641,1.1729674,1.2417098,2.0442307,0,0.06409728,0,0,0.015259095,0.08528991,-0.08907272,0.2607456,0.983860151,94.54140684,0.983860151,124.1284696
189,151.1944063,112.5562109,56.04683203,32.77028516,-0.39468953,0.54526174,-1.1931658,0.64180535,-1.932896,-0.08755006,0.8035029,1.6202314,163.1245938,129.7069531,100.90575,39.7544375,-1,1,1,-1,11,11,13,11,0.036117554,0.12545776,-0.095142365,0.010314941,3.3783526,0.3197052,0.6909463,0.5180447,0,0,0,0,0.030519221,-0.006516779,-0.017328495,-0.009131541,91.75393447,243.8008096,96.35887465,411.3797202
190,125.6275156,36.08815234,25.07191602,20.74984375,1.3945003,2.1341343,2.3389902,0.19386162,2.5598276,-1.7964933,-0.52162457,1.0376953,268.9004063,154.6030469,131.2162188,21.14124414,-1,-1,1,1,13,13,13,13,0.030371666,-0.1541872,0.2977829,0.049936295,0.7552594,0.23213036,1.648151,3.2999144,0,0,0,0,-0.007414735,0.000828091,0.002874841,-0.044891655,36.33197268,124.9498832,82.14272722,228.4474633
191,76.95746875,65.25416406,30.0224043,27.47705469,1.0378217,0.12657386,0.76105803,1.1344428,0.17036162,-2.6502895,2.6352713,-0.3322549,122.2579531,65.77766406,39.14488672,47.13757813,-1,1,1,-1,11,13,11,13,0.045327663,0.014881134,-0.002767086,-0.042742252,2.3078108,0.9804294,0.8440729,1.8586859,0,0,0,0,0.003951851,-0.004911458,0.002977729,-0.000993981,89.46470128,91.66083247,89.46470128,216.770456
192,62.39843359,51.94936328,32.41724219,25.01792383,0.44061476,-1.0052122,-0.95375985,0.66303855,-2.8138216,0.34915608,2.2623646,0.05649497,68.55420313,80.48135938,48.31367578,30.72155273,1,-1,1,-1,13,11,11,11,0.082206726,0.050914764,-0.08843613,-0.005622864,8.563906,2.7990959,2.8075874,0.39371845,0,0,0,0,-0.011477073,-0.015191593,-0.009978777,-0.021083996,67.1077231,72.16837322,144.9372369,220.8922085
193,41.42136328,33.40742188,16.06894434,10.73351855,1.5711485,1.691552,2.373531,1.010866,-1.0416977,-2.5044663,-0.93869853,-1.526471,103.9671719,93.74348438,87.00041406,16.70106445,-1,1,-1,1,11,13,13,13,-0.06706619,-0.10416794,0.089458466,0.60640335,0.34264135,0.77967256,1.1079712,44.719833,0,0.030334616,0.6102915,0.65107495,0.044638403,0.011450019,-0.023561584,0.08928623,20.75969669,36.43889879,15.67764332,73.77044024
194,65.41672656,34.43934766,19.22431055,16.66693555,1.0135691,1.9353887,2.1805172,1.8048495,2.118976,-1.2541668,-1.5684568,2.1944084,101.9957734,121.7621484,86.16207031,52.03057813,1,1,-1,-1,11,13,11,13,0.03766632,-0.11613464,-0.2515869,0.13848877,1.3366654,0.77934074,0.79263616,1.0709512,0,0.035746884,0.23237593,0,0.014367164,-0.000965882,0.17255448,0.029380048,47.4570283,81.12223137,47.4570283,147.7024991
195,36.73530469,27.20468164,21.81629688,16.69066797,0.5422875,1.2872384,1.9147476,1.0612751,-2.4178505,1.69983,0.20030984,2.4084127,42.27059375,53.03280469,75.62196094,27.00607031,-1,-1,1,1,13,11,13,11,-0.10708809,0.07463646,-0.18770218,0.0350399,0.18153165,0.9499635,1.3337358,1.3693366,0,0,0,0,-0.018146241,0.09227339,0.03058235,0.037165258,15.55259347,68.94284095,15.55259347,112.8602705
196,94.47326563,24.25476172,7.888891602,7.002530762,0.09988816,-0.47729084,0.5122716,1.6276317,-2.3216407,1.5359614,-0.5511372,-0.5655927,94.94502344,27.07051172,8.947460938,18.51567773,1,-1,-1,1,13,13,13,13,0.09329224,-0.00025177,-0.059928894,0.07598114,1.9983708,3.2604916,1.673863,0.6581618,0,0,0,0,-0.005434151,-0.003196837,-0.065076575,-0.015068665,8.729935809,93.9422532,8.729935809,128.8923322
